"documents","link"
"https://www.gov.uk/government/statistics/english-housing-survey-local-authority-housing-stock-condition-modelling-2019/english-housing-survey-local-authority-housing-stock-condition-modelling-2019","https://www.gov.uk/government/statistics/english-housing-survey-local-authority-housing-stock-condition-modelling-2019"
"https://assets.publishing.service.gov.uk/government/uploads/system/uploads/attachment_data/file/1159779/EHS_Local_Authority_Stock_Condition_Modelling_DHS.ods","https://www.gov.uk/government/statistics/english-housing-survey-local-authority-housing-stock-condition-modelling-2019"
"https://assets.publishing.service.gov.uk/government/uploads/system/uploads/attachment_data/file/1159780/EHS_Local_Authority_Stock_Condition_Modelling_HHSRS.ods","https://www.gov.uk/government/statistics/english-housing-survey-local-authority-housing-stock-condition-modelling-2019"
"https://www.gov.uk/government/statistics/civil-justice-statistics-quarterly-january-to-march-2023/civil-justice-statistics-quarterly-january-to-march-2023","https://www.gov.uk/government/statistics/civil-justice-statistics-quarterly-january-to-march-2023"
"https://assets.publishing.service.gov.uk/government/uploads/system/uploads/attachment_data/file/1159925/civil-Justice-stats-main-tables-Jan-Mar-2023.ods","https://www.gov.uk/government/statistics/civil-justice-statistics-quarterly-january-to-march-2023"
"https://assets.publishing.service.gov.uk/government/uploads/system/uploads/attachment_data/file/1159927/accessible-civil-justice-stats-main-tables-Jan-Mar-2023.ods","https://www.gov.uk/government/statistics/civil-justice-statistics-quarterly-january-to-march-2023"
"https://www.gov.uk/government/statistics/civil-justice-statistics-quarterly-january-to-march-2023/guide-to-civil-justice-statistics-quarterly","https://www.gov.uk/government/statistics/civil-justice-statistics-quarterly-january-to-march-2023"
"https://www.gov.uk/government/statistics/civil-justice-statistics-quarterly-january-to-march-2023/quality-statement","https://www.gov.uk/government/statistics/civil-justice-statistics-quarterly-january-to-march-2023"
"https://www.gov.uk/government/statistics/civil-justice-statistics-quarterly-january-to-march-2023/pre-release-list","https://www.gov.uk/government/statistics/civil-justice-statistics-quarterly-january-to-march-2023"
"https://www.gov.uk/government/statistics/civil-justice-statistics-quarterly-january-to-march-2023/business-and-property-courts-guidance-document","https://www.gov.uk/government/statistics/civil-justice-statistics-quarterly-january-to-march-2023"
"https://assets.publishing.service.gov.uk/government/uploads/system/uploads/attachment_data/file/1159928/BPC_Main_Tables_Q1_2023.ods","https://www.gov.uk/government/statistics/civil-justice-statistics-quarterly-january-to-march-2023"
"https://assets.publishing.service.gov.uk/government/uploads/system/uploads/attachment_data/file/1159930/accessible_bpc_tables_Q1_2023.ods","https://www.gov.uk/government/statistics/civil-justice-statistics-quarterly-january-to-march-2023"
"https://assets.publishing.service.gov.uk/government/uploads/system/uploads/attachment_data/file/1159931/BPC_Infographic.pdf","https://www.gov.uk/government/statistics/civil-justice-statistics-quarterly-january-to-march-2023"
"https://assets.publishing.service.gov.uk/government/uploads/system/uploads/attachment_data/file/1159932/csvs.zip","https://www.gov.uk/government/statistics/civil-justice-statistics-quarterly-january-to-march-2023"
"https://www.gov.uk/government/statistics/civil-justice-statistics-quarterly-january-to-march-2023/royal-courts-of-justice-statistics-guidance-document","https://www.gov.uk/government/statistics/civil-justice-statistics-quarterly-january-to-march-2023"
"https://assets.publishing.service.gov.uk/government/uploads/system/uploads/attachment_data/file/1159934/Royal_Courts_of_Justice_Annual_Tables-_2022.ods","https://www.gov.uk/government/statistics/civil-justice-statistics-quarterly-january-to-march-2023"
"https://www.gov.uk/government/statistics/civil-justice-statistics-quarterly-january-to-march-2023/sankey-case-progression-tool-guide","https://www.gov.uk/government/statistics/civil-justice-statistics-quarterly-january-to-march-2023"
"https://www.gov.uk/government/statistics/civil-justice-statistics-quarterly-january-to-march-2023/judicial-review-data-visualisation-tool","https://www.gov.uk/government/statistics/civil-justice-statistics-quarterly-january-to-march-2023"
"https://assets.publishing.service.gov.uk/government/uploads/system/uploads/attachment_data/file/1159822/options-for-addressing-the-cost-of-pilot-training.pdf","https://www.gov.uk/government/publications/addressing-the-cost-of-pilot-training"
"https://assets.publishing.service.gov.uk/government/uploads/system/uploads/attachment_data/file/1159637/options-for-addressing-the-cost-of-pilot-training-quantification-methodology-appendix-a.pdf","https://www.gov.uk/government/publications/addressing-the-cost-of-pilot-training"
"https://assets.publishing.service.gov.uk/government/uploads/system/uploads/attachment_data/file/1159638/options-for-addressing-the-cost-of-pilot-training-research-questionnaire-appendix-b.pdf","https://www.gov.uk/government/publications/addressing-the-cost-of-pilot-training"
"https://assets.publishing.service.gov.uk/government/uploads/system/uploads/attachment_data/file/1159641/options-for-addressing-the-cost-of-pilot-training-topic-guide-for-stakeholder-interviews-appendix-c.pdf","https://www.gov.uk/government/publications/addressing-the-cost-of-pilot-training"
"https://assets.publishing.service.gov.uk/government/uploads/system/uploads/attachment_data/file/1159836/options-for-addressing-the-cost-of-pilot-training-pilot-funding-matrix-appendix-d.ods","https://www.gov.uk/government/publications/addressing-the-cost-of-pilot-training"
"https://www.gov.uk/government/publications/addressing-the-cost-of-pilot-training/options-for-addressing-the-cost-of-pilot-training-glossary-appendix-e","https://www.gov.uk/government/publications/addressing-the-cost-of-pilot-training"
"https://www.gov.uk/government/publications/evaluating-the-impact-of-the-2017-stamp-duty-land-tax-first-time-buyers-relief/evaluating-the-impact-of-the-2017-stamp-duty-land-tax-first-time-buyers-relief","https://www.gov.uk/government/publications/evaluating-the-impact-of-the-2017-stamp-duty-land-tax-first-time-buyers-relief"
"https://www.gov.uk/government/publications/environmental-public-health-surveillance-system/environmental-public-health-surveillance-system-ephss","https://www.gov.uk/government/publications/environmental-public-health-surveillance-system"
"https://assets.publishing.service.gov.uk/government/uploads/system/uploads/attachment_data/file/1059198/20220307_EPHSS-routine-surveillance-report-2020-to-2021-final.pdf","https://www.gov.uk/government/publications/environmental-public-health-surveillance-system"
"https://www.gov.uk/government/publications/commercial-clinical-trials-in-the-uk-the-lord-oshaughnessy-review/commercial-clinical-trials-in-the-uk-the-lord-oshaughnessy-review-final-report","https://www.gov.uk/government/publications/commercial-clinical-trials-in-the-uk-the-lord-oshaughnessy-review"
"https://www.gov.uk/government/publications/commercial-clinical-trials-in-the-uk-the-lord-oshaughnessy-review/government-response-to-the-lord-oshaughnessy-review-into-commercial-clinical-trials-in-the-uk","https://www.gov.uk/government/publications/commercial-clinical-trials-in-the-uk-the-lord-oshaughnessy-review"
"https://assets.publishing.service.gov.uk/government/uploads/system/uploads/attachment_data/file/1158898/HE_providers__policies_and_practices_to_support_student_mental_health_-_May-2023.pdf","https://www.gov.uk/government/publications/mental-health-and-wellbeing-practices-in-higher-education"
"https://www.gov.uk/government/statistics/total-factor-productivity-of-the-agricultural-industry/total-factor-productivity-of-the-united-kingdom-agricultural-industry-in-2022","https://www.gov.uk/government/statistics/total-factor-productivity-of-the-agricultural-industry"
"https://assets.publishing.service.gov.uk/government/uploads/system/uploads/attachment_data/file/1158880/agriproductivity-dataset-25may23.ods","https://www.gov.uk/government/statistics/total-factor-productivity-of-the-agricultural-industry"
"https://www.gov.uk/government/uploads/system/uploads/attachment_data/file/1158881/agriproductivity_machine_readable-25may23.csv/preview","https://www.gov.uk/government/statistics/total-factor-productivity-of-the-agricultural-industry"
"https://assets.publishing.service.gov.uk/government/uploads/system/uploads/attachment_data/file/1158881/agriproductivity_machine_readable-25may23.csv","https://www.gov.uk/government/statistics/total-factor-productivity-of-the-agricultural-industry"
"https://www.gov.uk/government/uploads/system/uploads/attachment_data/file/1158882/agriproductivity_table-25may23.csv/preview","https://www.gov.uk/government/statistics/total-factor-productivity-of-the-agricultural-industry"
"https://assets.publishing.service.gov.uk/government/uploads/system/uploads/attachment_data/file/1158882/agriproductivity_table-25may23.csv","https://www.gov.uk/government/statistics/total-factor-productivity-of-the-agricultural-industry"
"https://www.gov.uk/government/statistics/england-biodiversity-indicators/introduction-to-the-england-biodiveristy-indicators","https://www.gov.uk/government/statistics/england-biodiversity-indicators"
"https://www.gov.uk/government/statistics/england-biodiversity-indicators/overview-of-assessment-of-change-for-all-indicators-and-their-component-measures","https://www.gov.uk/government/statistics/england-biodiversity-indicators"
"https://www.gov.uk/government/statistics/england-biodiversity-indicators/assessing-indicators","https://www.gov.uk/government/statistics/england-biodiversity-indicators"
"https://www.gov.uk/government/statistics/england-biodiversity-indicators/official-statistics","https://www.gov.uk/government/statistics/england-biodiversity-indicators"
"https://www.gov.uk/government/statistics/england-biodiversity-indicators/1-extent-and-condition-of-protected-areas","https://www.gov.uk/government/statistics/england-biodiversity-indicators"
"https://assets.publishing.service.gov.uk/government/uploads/system/uploads/attachment_data/file/1025283/2a_Extent_and_condition_of_priority_habitats.pdf","https://www.gov.uk/government/statistics/england-biodiversity-indicators"
"https://assets.publishing.service.gov.uk/government/uploads/system/uploads/attachment_data/file/1025284/2b_Statutus_priority_habitats_of_European_importance.pdf","https://www.gov.uk/government/statistics/england-biodiversity-indicators"
"https://assets.publishing.service.gov.uk/government/uploads/system/uploads/attachment_data/file/1025285/3_Habitat_connectivity_in_wider_countryside.pdf","https://www.gov.uk/government/statistics/england-biodiversity-indicators"
"https://assets.publishing.service.gov.uk/government/uploads/system/uploads/attachment_data/file/1025286/4a_Status_of_priority_species_relative_abundance.pdf","https://www.gov.uk/government/statistics/england-biodiversity-indicators"
"https://assets.publishing.service.gov.uk/government/uploads/system/uploads/attachment_data/file/1025287/4b_Status_of_priority_species_Distribution.pdf","https://www.gov.uk/government/statistics/england-biodiversity-indicators"
"https://assets.publishing.service.gov.uk/government/uploads/system/uploads/attachment_data/file/1025288/4c_Status_of_species_of_EU_importance.pdf","https://www.gov.uk/government/statistics/england-biodiversity-indicators"
"https://assets.publishing.service.gov.uk/government/uploads/system/uploads/attachment_data/file/1123274/5._Species_in_the_wider_countryside_farmland_2022_final.pdf","https://www.gov.uk/government/statistics/england-biodiversity-indicators"
